Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-572.510540,,24.789191,25.000000,-2.108089,-2.108089,-21.080889,0.066600,IDM,Mainline
0.100000,-570.041656,,24.588492,25.000000,-2.006992,-2.006992,1.010970,0.133200,IDM,Mainline
0.200000,-567.592360,,24.397439,25.000000,-1.910530,-1.910530,0.964616,0.199800,IDM,Mainline
0.300000,-565.161709,,24.215573,25.000000,-1.818657,-1.818657,0.918736,0.266400,IDM,Mainline
0.400000,-562.748808,,24.042447,25.000000,-1.731265,-1.731265,0.873915,0.333000,IDM,Mainline
0.500000,-560.352805,,23.877626,25.000000,-1.648211,-1.648211,0.830538,0.399600,IDM,Mainline
0.600000,-557.972889,,23.720693,25.000000,-1.569326,-1.569326,0.788850,0.466200,IDM,Mainline
0.700000,-555.608291,,23.571250,25.000000,-1.494427,-1.494427,0.748990,0.532800,IDM,Mainline
0.800000,-553.258283,,23.428918,25.000000,-1.423325,-1.423325,0.711024,0.599400,IDM,Mainline
0.900000,-550.922170,,23.293335,25.000000,-1.355828,-1.355828,0.674966,0.666000,IDM,Mainline
1.000000,-548.599296,,23.164160,25.000000,-1.291749,-1.291749,0.640792,0.732600,IDM,Mainline
1.100000,-546.289034,,23.041070,25.000000,-1.230904,-1.230904,0.608455,0.799200,IDM,Mainline
1.200000,-543.990793,,22.923758,25.000000,-1.173115,-1.173115,0.577889,0.865800,IDM,Mainline
1.300000,-541.704008,,22.811937,25.000000,-1.118213,-1.118213,0.549020,0.932400,IDM,Mainline
1.400000,-539.428145,,22.705333,25.000000,-1.066036,-1.066036,0.521766,0.999000,IDM,Mainline
1.500000,-537.162693,,22.603690,25.000000,-1.016432,-1.016432,0.496045,1.065600,IDM,Mainline
1.600000,-534.907171,,22.506765,25.000000,-0.969255,-0.969255,0.471772,1.132200,IDM,Mainline
1.700000,-532.661116,,22.414328,25.000000,-0.924368,-0.924368,0.448864,1.198800,IDM,Mainline
1.800000,-530.424091,,22.326163,25.000000,-0.881644,-0.881644,0.427242,1.265400,IDM,Mainline
1.900000,-528.195680,,22.242067,25.000000,-0.840961,-0.840961,0.406828,1.332000,IDM,Mainline
2.000000,-525.975484,,22.161847,25.000000,-0.802206,-0.802206,0.387549,1.398600,IDM,Mainline
2.100000,-523.763126,,22.085319,25.000000,-0.765273,-0.765273,0.369334,1.465200,IDM,Mainline
2.200000,-521.558244,,22.012313,25.000000,-0.730061,-0.730061,0.352117,1.531800,IDM,Mainline
2.300000,-519.360495,,21.942666,25.000000,-0.696477,-0.696477,0.335837,1.598400,IDM,Mainline
2.400000,-517.169551,,21.876222,25.000000,-0.664434,-0.664434,0.320434,1.665000,IDM,Mainline
2.500000,-514.985098,,21.812837,25.000000,-0.633849,-0.633849,0.305855,1.731600,IDM,Mainline
2.600000,-512.806837,,21.752373,25.000000,-0.604644,-0.604644,0.292047,1.798200,IDM,Mainline
2.700000,-510.634484,,21.694698,25.000000,-0.576747,-0.576747,0.278964,1.864800,IDM,Mainline
2.800000,-508.467764,,21.639689,25.000000,-0.550091,-0.550091,0.266561,1.931400,IDM,Mainline
2.900000,-506.306419,,21.587228,25.000000,-0.524612,-0.524612,0.254796,1.998000,IDM,Mainline
3.000000,-504.150197,,21.537203,25.000000,-0.500249,-0.500249,0.243630,2.064600,IDM,Mainline
3.100000,-501.998861,,21.489509,25.000000,-0.476946,-0.476946,0.233028,2.131200,IDM,Mainline
3.200000,-499.852184,,21.444043,25.000000,-0.454650,-0.454650,0.222955,2.197800,IDM,Mainline
3.300000,-497.709946,,21.400712,25.000000,-0.433312,-0.433312,0.213380,2.264400,IDM,Mainline
3.400000,-495.571939,,21.359424,25.000000,-0.412885,-0.412885,0.204273,2.331000,IDM,Mainline
3.500000,-493.437964,,21.320091,25.000000,-0.393324,-0.393324,0.195609,2.397600,IDM,Mainline
3.600000,-491.307827,,21.282633,25.000000,-0.374588,-0.374588,0.187360,2.464200,IDM,Mainline
