Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-94.125578,,24.990421,25.000000,-0.095793,-0.095793,-0.957931,IDM,Mainline
0.100000,-91.627001,,24.981119,25.000000,-0.093012,-0.093012,0.027810,IDM,Mainline
0.200000,-89.129341,,24.972088,25.000000,-0.090314,-0.090314,0.026983,IDM,Mainline
0.300000,-86.632570,,24.963319,25.000000,-0.087696,-0.087696,0.026180,IDM,Mainline
0.400000,-84.136664,,24.954803,25.000000,-0.085155,-0.085155,0.025403,IDM,Mainline
0.500000,-81.641597,,24.946534,25.000000,-0.082691,-0.082691,0.024650,IDM,Mainline
0.600000,-79.147345,,24.938504,25.000000,-0.080299,-0.080299,0.023919,IDM,Mainline
0.700000,-76.653885,,24.930706,25.000000,-0.077977,-0.077977,0.023211,IDM,Mainline
0.800000,-74.161193,,24.923134,25.000000,-0.075725,-0.075725,0.022525,IDM,Mainline
0.900000,-71.669247,,24.915780,25.000000,-0.073539,-0.073539,0.021860,IDM,Mainline
1.000000,-69.178026,,24.908638,25.000000,-0.071418,-0.071418,0.021215,IDM,Mainline
1.100000,-66.687509,,24.901702,25.000000,-0.069359,-0.069359,0.020589,IDM,Mainline
1.200000,-64.197676,,24.894966,25.000000,-0.067360,-0.067360,0.019983,IDM,Mainline
1.300000,-61.708506,,24.888424,25.000000,-0.065421,-0.065421,0.019395,IDM,Mainline
1.400000,-59.219982,,24.882070,25.000000,-0.063538,-0.063538,0.018824,IDM,Mainline
1.500000,-56.732083,,24.875899,25.000000,-0.061711,-0.061711,0.018271,IDM,Mainline
1.600000,-54.244793,,24.869905,25.000000,-0.059938,-0.059938,0.017734,IDM,Mainline
1.700000,-51.758093,,24.864084,25.000000,-0.058217,-0.058217,0.017214,IDM,Mainline
1.800000,-49.271968,,24.858429,25.000000,-0.056546,-0.056546,0.016709,IDM,Mainline
1.900000,-46.786400,,24.852937,25.000000,-0.054924,-0.054924,0.016219,IDM,Mainline
2.000000,-44.301373,,24.847602,25.000000,-0.053349,-0.053349,0.015744,IDM,Mainline
2.100000,-41.816871,,24.842420,25.000000,-0.051821,-0.051821,0.015283,IDM,Mainline
2.200000,-39.332881,,24.837386,25.000000,-0.050338,-0.050338,0.014836,IDM,Mainline
2.300000,-36.849387,,24.832496,25.000000,-0.048897,-0.048897,0.014402,IDM,Mainline
2.400000,-34.366375,,24.827746,25.000000,-0.047499,-0.047499,0.013981,IDM,Mainline
2.500000,-31.883831,,24.823132,25.000000,-0.046142,-0.046142,0.013572,IDM,Mainline
2.600000,-29.401742,,24.818650,25.000000,-0.044825,-0.044825,0.013176,IDM,Mainline
2.700000,-26.920095,,24.814295,25.000000,-0.043545,-0.043545,0.012791,IDM,Mainline
2.800000,-24.438877,,24.810065,25.000000,-0.042304,-0.042304,0.012417,IDM,Mainline
2.900000,-21.958076,,24.805955,25.000000,-0.041098,-0.041098,0.012055,IDM,Mainline
3.000000,-19.477680,,24.801962,25.000000,-0.039928,-0.039928,0.011703,IDM,Mainline
3.100000,-16.997678,,24.798083,25.000000,-0.038792,-0.038792,0.011362,IDM,Mainline
3.200000,-14.518058,,24.794314,25.000000,-0.037689,-0.037689,0.011031,IDM,Mainline
3.300000,-12.038809,,24.790652,25.000000,-0.036618,-0.036618,0.010709,IDM,Mainline
3.400000,-9.559922,,24.787095,25.000000,-0.035578,-0.035578,0.010397,IDM,Mainline
3.500000,-7.081385,,24.783638,25.000000,-0.034569,-0.034569,0.010094,IDM,Mainline
3.600000,-4.603190,,24.780279,25.000000,-0.033589,-0.033589,0.009800,IDM,Mainline
3.700000,-2.125325,,24.777015,25.000000,-0.032637,-0.032637,0.009515,IDM,Mainline
3.800000,0.352218,,24.773844,25.000000,-0.031713,-0.031713,0.009238,IDM,Mainline
3.900000,2.829448,,24.770762,25.000000,-0.030816,-0.030816,0.008969,IDM,Mainline
4.000000,5.306375,,24.767768,25.000000,-0.029946,-0.029946,0.008708,IDM,Mainline
4.100000,7.783006,,24.764858,25.000000,-0.029100,-0.029100,0.008454,IDM,Mainline
4.200000,10.259350,,24.762030,25.000000,-0.028279,-0.028279,0.008208,IDM,Mainline
4.300000,12.735416,,24.759281,25.000000,-0.027483,-0.027483,0.007969,IDM,Mainline
4.400000,15.211211,,24.756611,25.000000,-0.026709,-0.026709,0.007737,IDM,Mainline
4.500000,17.686742,,24.754015,25.000000,-0.025958,-0.025958,0.007512,IDM,Mainline
4.600000,20.162017,,24.751492,25.000000,-0.025228,-0.025228,0.007293,IDM,Mainline
4.700000,22.637044,,24.749040,25.000000,-0.024520,-0.024520,0.007081,IDM,Mainline
4.800000,25.111829,,24.746657,25.000000,-0.023833,-0.023833,0.006875,IDM,Mainline
4.900000,27.586378,,24.744340,25.000000,-0.023165,-0.023165,0.006675,IDM,Mainline
5.000000,30.060700,,24.742088,25.000000,-0.022517,-0.022517,0.006481,IDM,Mainline
5.100000,32.534799,,24.739900,25.000000,-0.021888,-0.021888,0.006292,IDM,Mainline
5.200000,35.008683,,24.737772,25.000000,-0.021277,-0.021277,0.006109,IDM,Mainline
5.300000,37.482357,,24.735704,25.000000,-0.020684,-0.020684,0.005931,IDM,Mainline
5.400000,39.955826,,24.733693,25.000000,-0.020108,-0.020108,0.005759,IDM,Mainline
5.500000,42.429098,,24.731738,25.000000,-0.019549,-0.019549,0.005591,IDM,Mainline
5.600000,44.902177,,24.729837,25.000000,-0.019006,-0.019006,0.005428,IDM,Mainline
5.700000,47.375068,,24.727990,25.000000,-0.018479,-0.018479,0.005270,IDM,Mainline
5.800000,49.847777,,24.726193,25.000000,-0.017967,-0.017967,0.005117,IDM,Mainline
5.900000,52.320309,,24.724446,25.000000,-0.017470,-0.017470,0.004968,IDM,Mainline
6.000000,54.792669,,24.722747,25.000000,-0.016988,-0.016988,0.004823,IDM,Mainline
6.100000,57.264861,,24.721095,25.000000,-0.016520,-0.016520,0.004683,IDM,Mainline
6.200000,59.736890,,24.719489,25.000000,-0.016065,-0.016065,0.004547,IDM,Mainline
6.300000,62.208761,,24.717926,25.000000,-0.015624,-0.015624,0.004414,IDM,Mainline
6.400000,64.680477,,24.716407,25.000000,-0.015195,-0.015195,0.004286,IDM,Mainline
6.500000,67.152044,,24.714929,25.000000,-0.014779,-0.014779,0.004161,IDM,Mainline
6.600000,69.623465,,24.713491,25.000000,-0.014375,-0.014375,0.004039,IDM,Mainline
6.700000,72.094744,,24.712093,25.000000,-0.013983,-0.013983,0.003922,IDM,Mainline
6.800000,74.565886,,24.710733,25.000000,-0.013602,-0.013602,0.003807,IDM,Mainline
6.900000,77.036893,,24.709410,25.000000,-0.013232,-0.013232,0.003696,IDM,Mainline
7.000000,79.507769,,24.708122,25.000000,-0.012874,-0.012874,0.003589,IDM,Mainline
7.100000,81.978519,,24.706870,25.000000,-0.012525,-0.012525,0.003484,IDM,Mainline
7.200000,84.449145,,24.705651,25.000000,-0.012187,-0.012187,0.003382,IDM,Mainline
7.300000,86.919651,,24.704465,25.000000,-0.011859,-0.011859,0.003284,IDM,Mainline
7.400000,89.390040,,24.703311,25.000000,-0.011540,-0.011540,0.003188,IDM,Mainline
7.500000,91.860315,,24.702188,25.000000,-0.011230,-0.011230,0.003095,IDM,Mainline
7.600000,94.330479,,24.701095,25.000000,-0.010930,-0.010930,0.003004,IDM,Mainline
7.700000,96.800535,,24.700031,25.000000,-0.010638,-0.010638,0.002917,IDM,Mainline
7.800000,99.270486,,24.698996,25.000000,-0.010355,-0.010355,0.002832,IDM,Mainline
7.900000,101.740336,,24.697988,25.000000,-0.010080,-0.010080,0.002749,IDM,Mainline
8.000000,104.210085,,24.697006,25.000000,-0.009813,-0.009813,0.002669,IDM,Mainline
8.100000,106.679738,,24.696051,25.000000,-0.009554,-0.009554,0.002591,IDM,Mainline
8.200000,109.149297,,24.695121,25.000000,-0.009303,-0.009303,0.002515,IDM,Mainline
8.300000,111.618764,,24.694215,25.000000,-0.009059,-0.009059,0.002441,IDM,Mainline
8.400000,114.088141,,24.693333,25.000000,-0.008822,-0.008822,0.002370,IDM,Mainline
8.500000,116.557431,,24.692473,25.000000,-0.008592,-0.008592,0.002301,IDM,Mainline
8.600000,119.026637,,24.691637,25.000000,-0.008368,-0.008368,0.002233,IDM,Mainline
8.700000,121.495760,,24.690821,25.000000,-0.008151,-0.008151,0.002168,IDM,Mainline
8.800000,123.964802,,24.690027,25.000000,-0.007941,-0.007941,0.002105,IDM,Mainline
8.900000,126.433766,,24.689254,25.000000,-0.007737,-0.007737,0.002043,IDM,Mainline
9.000000,128.902654,,24.688500,25.000000,-0.007538,-0.007538,0.001983,IDM,Mainline
9.100000,131.371467,,24.687765,25.000000,-0.007346,-0.007346,0.001925,IDM,Mainline
9.200000,133.840208,,24.687049,25.000000,-0.007159,-0.007159,0.001869,IDM,Mainline
9.300000,136.308878,,24.686352,25.000000,-0.006978,-0.006978,0.001814,IDM,Mainline
9.400000,138.777479,,24.685671,25.000000,-0.006802,-0.006802,0.001761,IDM,Mainline
9.500000,141.246013,,24.685008,25.000000,-0.006631,-0.006631,0.001709,IDM,Mainline
9.600000,143.714482,,24.684362,25.000000,-0.006465,-0.006465,0.001659,IDM,Mainline
9.700000,146.182886,,24.683732,25.000000,-0.006304,-0.006304,0.001610,IDM,Mainline
9.800000,148.651229,,24.683117,25.000000,-0.006147,-0.006147,0.001563,IDM,Mainline
9.900000,151.119510,,24.682517,25.000000,-0.005996,-0.005996,0.001517,IDM,Mainline
10.000000,153.587733,,24.681932,25.000000,-0.005848,-0.005848,0.001473,IDM,Mainline
10.100000,156.055898,,24.681362,25.000000,-0.005706,-0.005706,0.001429,IDM,Mainline
10.200000,158.524006,,24.680805,25.000000,-0.005567,-0.005567,0.001387,IDM,Mainline
10.300000,160.992059,,24.680262,25.000000,-0.005432,-0.005432,0.001347,IDM,Mainline
10.400000,163.460059,,24.679732,25.000000,-0.005301,-0.005301,0.001307,IDM,Mainline
10.500000,165.928006,,24.679214,25.000000,-0.005175,-0.005175,0.001269,IDM,Mainline
10.600000,168.395902,,24.678709,25.000000,-0.005051,-0.005051,0.001231,IDM,Mainline
10.700000,170.863749,,24.678216,25.000000,-0.004932,-0.004932,0.001195,IDM,Mainline
10.800000,173.331546,,24.677734,25.000000,-0.004816,-0.004816,0.001160,IDM,Mainline
10.900000,175.799296,,24.677264,25.000000,-0.004703,-0.004703,0.001126,IDM,Mainline
11.000000,178.267000,,24.676805,25.000000,-0.004594,-0.004594,0.001093,IDM,Mainline
11.100000,180.734658,,24.676356,25.000000,-0.004488,-0.004488,0.001061,IDM,Mainline
11.200000,183.202271,,24.675917,25.000000,-0.004385,-0.004385,0.001029,IDM,Mainline
11.300000,185.669842,,24.675489,25.000000,-0.004285,-0.004285,0.000999,IDM,Mainline
11.400000,188.137370,,24.675070,25.000000,-0.004188,-0.004188,0.000970,IDM,Mainline
11.500000,190.604856,,24.674661,25.000000,-0.004094,-0.004094,0.000941,IDM,Mainline
11.600000,193.072302,,24.674260,25.000000,-0.004003,-0.004003,0.000913,IDM,Mainline
11.700000,195.539709,,24.673869,25.000000,-0.003914,-0.003914,0.000886,IDM,Mainline
11.800000,198.007076,,24.673486,25.000000,-0.003828,-0.003828,0.000860,IDM,Mainline
11.900000,200.474406,,24.673112,25.000000,-0.003744,-0.003744,0.000835,IDM,Mainline
12.000000,202.941699,,24.672745,25.000000,-0.003663,-0.003663,0.000810,IDM,Mainline
12.100000,205.408956,,24.672387,25.000000,-0.003585,-0.003585,0.000786,IDM,Mainline
12.200000,207.876177,,24.672036,25.000000,-0.003508,-0.003508,0.000763,IDM,Mainline
12.300000,210.343363,,24.671693,25.000000,-0.003434,-0.003434,0.000741,IDM,Mainline
12.400000,212.810516,,24.671356,25.000000,-0.003362,-0.003362,0.000719,IDM,Mainline
12.500000,215.277635,,24.671027,25.000000,-0.003293,-0.003293,0.000698,IDM,Mainline
12.600000,217.744722,,24.670705,25.000000,-0.003225,-0.003225,0.000677,IDM,Mainline
12.700000,220.211776,,24.670389,25.000000,-0.003159,-0.003159,0.000657,IDM,Mainline
12.800000,222.678800,,24.670079,25.000000,-0.003096,-0.003096,0.000638,IDM,Mainline
12.900000,225.145792,,24.669776,25.000000,-0.003034,-0.003034,0.000619,IDM,Mainline
13.000000,227.612755,,24.669478,25.000000,-0.002974,-0.002974,0.000600,IDM,Mainline
13.100000,230.079688,,24.669187,25.000000,-0.002915,-0.002915,0.000583,IDM,Mainline
13.200000,232.546593,,24.668901,25.000000,-0.002859,-0.002859,0.000565,IDM,Mainline
13.300000,235.013469,,24.668621,25.000000,-0.002804,-0.002804,0.000549,IDM,Mainline
13.400000,237.480317,,24.668346,25.000000,-0.002751,-0.002751,0.000533,IDM,Mainline
13.500000,239.947138,,24.668076,25.000000,-0.002699,-0.002699,0.000517,IDM,Mainline
13.600000,242.413933,,24.667811,25.000000,-0.002649,-0.002649,0.000501,IDM,Mainline
13.700000,244.880701,,24.667551,25.000000,-0.002600,-0.002600,0.000487,IDM,Mainline
