Time,Position,Target_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-297.506588,,24.868244,25.000000,-1.317556,-1.317556,-13.175556,0.066600,IDM,Mainline
0.100000,-295.025800,,24.747513,25.000000,-1.207312,-1.207312,1.102432,0.133200,IDM,Mainline
0.200000,-292.556590,,24.636680,25.000000,-1.108335,-1.108335,0.989778,0.199800,IDM,Mainline
0.300000,-290.098019,,24.534747,25.000000,-1.019332,-1.019332,0.890030,0.266400,IDM,Mainline
0.400000,-287.649240,,24.440827,25.000000,-0.939193,-0.939193,0.801382,0.333000,IDM,Mainline
0.500000,-285.209492,,24.354131,25.000000,-0.866961,-0.866961,0.722323,0.399600,IDM,Mainline
0.600000,-282.778088,,24.273951,25.000000,-0.801802,-0.801802,0.651587,0.466200,IDM,Mainline
0.700000,-280.354408,,24.199652,25.000000,-0.742992,-0.742992,0.588105,0.532800,IDM,Mainline
0.800000,-277.937892,,24.130662,25.000000,-0.689895,-0.689895,0.530968,0.599400,IDM,Mainline
0.900000,-275.528036,,24.066467,25.000000,-0.641955,-0.641955,0.479400,0.666000,IDM,Mainline
1.000000,-273.124383,,24.006599,25.000000,-0.598681,-0.598681,0.432738,0.732600,IDM,Mainline
1.100000,-270.726521,,23.950635,25.000000,-0.559641,-0.559641,0.390407,0.799200,IDM,Mainline
1.200000,-268.334080,,23.898190,25.000000,-0.524449,-0.524449,0.351913,0.865800,IDM,Mainline
1.300000,-265.946725,,23.848913,25.000000,-0.492767,-0.492767,0.316825,0.932400,IDM,Mainline
1.400000,-263.564155,,23.802484,25.000000,-0.464290,-0.464290,0.284766,1.004937,IDM,Mainline
1.500000,-261.186100,,23.758609,25.000000,-0.438750,-0.438750,0.255406,1.084435,IDM,Mainline
1.600000,-258.812317,,23.717059,25.000000,-0.415502,-0.415502,0.232476,1.170231,IDM,Mainline
1.700000,-256.442581,,23.677652,25.000000,-0.394070,-0.394070,0.214317,1.261805,IDM,Mainline
1.800000,-254.076687,,23.640239,25.000000,-0.374127,-0.374127,0.199432,1.358732,IDM,Mainline
1.900000,-251.714440,,23.604695,25.000000,-0.355442,-0.355442,0.186855,1.460652,IDM,Mainline
2.000000,-249.355660,,23.570910,25.000000,-0.337847,-0.337847,0.175945,1.567259,IDM,Mainline
2.100000,-247.000175,,23.538788,25.000000,-0.321221,-0.321221,0.166265,1.678279,IDM,Mainline
2.200000,-244.647823,,23.508241,25.000000,-0.305469,-0.305469,0.157514,1.793469,IDM,Mainline
2.300000,-242.298452,,23.479189,25.000000,-0.290521,-0.290521,0.149483,1.912606,IDM,Mainline
2.400000,-239.951915,,23.451557,25.000000,-0.276319,-0.276319,0.142024,2.035482,IDM,Mainline
2.500000,-237.608073,,23.425276,25.000000,-0.262815,-0.262815,0.135031,2.161906,IDM,Mainline
2.600000,-235.266795,,23.400278,25.000000,-0.249972,-0.249972,0.128430,2.291697,IDM,Mainline
2.700000,-232.927956,,23.376503,25.000000,-0.237756,-0.237756,0.122165,2.424684,IDM,Mainline
2.800000,-230.591437,,23.353889,25.000000,-0.226136,-0.226136,0.116198,2.560705,IDM,Mainline
2.900000,-228.257123,,23.332381,25.000000,-0.215086,-0.215086,0.110499,2.699605,IDM,Mainline
3.000000,-225.924908,,23.311922,25.000000,-0.204582,-0.204582,0.105047,2.841237,IDM,Mainline
3.100000,-223.594689,,23.292462,25.000000,-0.194599,-0.194599,0.099825,2.985462,IDM,Mainline
3.200000,-221.266368,,23.273951,25.000000,-0.185117,-0.185117,0.094821,3.132144,IDM,Mainline
3.300000,-218.939854,,23.256339,25.000000,-0.176115,-0.176115,0.090024,3.281155,IDM,Mainline
3.400000,-216.615058,,23.239582,25.000000,-0.167572,-0.167572,0.085427,3.432373,IDM,Mainline
3.500000,-214.291897,,23.223635,25.000000,-0.159470,-0.159470,0.081022,3.585680,IDM,Mainline
3.600000,-211.970292,,23.208456,25.000000,-0.151789,-0.151789,0.076802,3.740963,IDM,Mainline
3.700000,-209.650169,,23.194005,25.000000,-0.144513,-0.144513,0.072763,3.898117,IDM,Mainline
3.800000,-207.331457,,23.180243,25.000000,-0.137623,-0.137623,0.068898,4.057037,IDM,Mainline
3.900000,-205.014088,,23.167132,25.000000,-0.131103,-0.131103,0.065203,4.217627,IDM,Mainline
4.000000,-202.697999,,23.154639,25.000000,-0.124936,-0.124936,0.061672,4.379793,IDM,Mainline
4.100000,-200.383131,,23.142728,25.000000,-0.119106,-0.119106,0.058301,4.543447,IDM,Mainline
4.200000,-198.069426,,23.131368,25.000000,-0.113597,-0.113597,0.055085,4.708502,IDM,Mainline
4.300000,-195.756831,,23.120529,25.000000,-0.108395,-0.108395,0.052019,4.874880,IDM,Mainline
4.400000,-193.445296,,23.110180,25.000000,-0.103486,-0.103486,0.049097,5.042502,IDM,Mainline
4.500000,-191.134772,,23.100295,25.000000,-0.098854,-0.098854,0.046317,5.211297,IDM,Mainline
4.600000,-188.825215,,23.090846,25.000000,-0.094487,-0.094487,0.043671,5.381193,IDM,Mainline
4.700000,-186.516582,,23.081809,25.000000,-0.090371,-0.090371,0.041157,5.552126,IDM,Mainline
4.800000,-184.208834,,23.073160,25.000000,-0.086494,-0.086494,0.038769,5.724033,IDM,Mainline
4.900000,-181.901932,,23.064875,25.000000,-0.082844,-0.082844,0.036502,5.896854,IDM,Mainline
5.000000,-179.595842,,23.056934,25.000000,-0.079409,-0.079409,0.034351,6.070533,IDM,Mainline
5.100000,-177.290529,,23.049317,25.000000,-0.076178,-0.076178,0.032314,6.245017,IDM,Mainline
5.200000,-174.985963,,23.042003,25.000000,-0.073139,-0.073139,0.030383,6.420255,IDM,Mainline
