Time,Position,Target_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-335.025000,,24.500000,25.000000,-5.000000,-5.000000,-50.000000,0.066600,IDM,Mainline
0.100000,-332.598394,,24.032127,25.000000,-4.678730,-4.678730,3.212703,0.133200,IDM,Mainline
0.200000,-330.215930,,23.617151,25.000000,-4.149761,-4.149761,5.289688,0.199800,IDM,Mainline
0.300000,-327.872714,,23.247171,25.000000,-3.699802,-3.699802,4.499588,0.266400,IDM,Mainline
0.400000,-325.564564,,22.915829,25.000000,-3.313413,-3.313413,3.863894,0.333000,IDM,Mainline
0.500000,-323.287875,,22.617940,25.000000,-2.978893,-2.978893,3.345201,0.399600,IDM,Mainline
0.600000,-321.039517,,22.349218,25.000000,-2.687219,-2.687219,2.916738,0.466200,IDM,Mainline
0.700000,-318.816752,,22.106086,25.000000,-2.431324,-2.431324,2.558948,0.532800,IDM,Mainline
0.800000,-316.617171,,21.885526,25.000000,-2.205596,-2.205596,2.257283,0.599400,IDM,Mainline
0.900000,-314.438646,,21.684974,25.000000,-2.005521,-2.005521,2.000742,0.666000,IDM,Mainline
1.000000,-312.279286,,21.502231,25.000000,-1.827433,-1.827433,1.780885,0.732600,IDM,Mainline
1.100000,-310.137405,,21.335399,25.000000,-1.668318,-1.668318,1.591149,0.799200,IDM,Mainline
1.200000,-308.011493,,21.182831,25.000000,-1.525681,-1.525681,1.426373,0.865800,IDM,Mainline
1.300000,-305.900197,,21.043088,25.000000,-1.397435,-1.397435,1.282453,0.932400,IDM,Mainline
1.400000,-303.802298,,20.914905,25.000000,-1.281823,-1.281823,1.156123,0.999000,IDM,Mainline
1.500000,-301.716694,,20.797170,25.000000,-1.177348,-1.177348,1.044748,1.065600,IDM,Mainline
1.600000,-299.642390,,20.688897,25.000000,-1.082731,-1.082731,0.946172,1.132200,IDM,Mainline
1.700000,-297.578485,,20.589210,25.000000,-0.996869,-0.996869,0.858617,1.198800,IDM,Mainline
1.800000,-295.524158,,20.497329,25.000000,-0.918809,-0.918809,0.780602,1.265400,IDM,Mainline
1.900000,-293.478664,,20.412557,25.000000,-0.847721,-0.847721,0.710883,1.332000,IDM,Mainline
