Time,Position,Target_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-572.503706,,24.925888,25.000000,-0.741125,-0.741125,-7.411250,0.066600,IDM,Mainline
0.100000,-570.014550,,24.857224,25.000000,-0.686639,-0.686639,0.544856,0.133200,IDM,Mainline
0.200000,-567.532009,,24.793594,25.000000,-0.636300,-0.636300,0.503399,0.199800,IDM,Mainline
0.300000,-565.055599,,24.734615,25.000000,-0.589789,-0.589789,0.465103,0.266400,IDM,Mainline
0.400000,-562.584871,,24.679933,25.000000,-0.546813,-0.546813,0.429759,0.333000,IDM,Mainline
0.500000,-560.119414,,24.629224,25.000000,-0.507098,-0.507098,0.397157,0.400269,IDM,Mainline
0.600000,-557.658843,,24.582185,25.000000,-0.470388,-0.470388,0.367092,0.478033,IDM,Mainline
0.700000,-555.202807,,24.538540,25.000000,-0.436451,-0.436451,0.339371,0.565465,IDM,Mainline
0.800000,-552.750978,,24.498033,25.000000,-0.405070,-0.405070,0.313810,0.661804,IDM,Mainline
0.900000,-550.303055,,24.460428,25.000000,-0.376047,-0.376047,0.290237,0.766354,IDM,Mainline
1.000000,-547.858758,,24.425508,25.000000,-0.349197,-0.349197,0.268495,0.878475,IDM,Mainline
1.100000,-545.417829,,24.393073,25.000000,-0.324354,-0.324354,0.248436,0.997582,IDM,Mainline
1.200000,-542.980029,,24.362937,25.000000,-0.301361,-0.301361,0.229924,1.123136,IDM,Mainline
1.300000,-540.545136,,24.334929,25.000000,-0.280078,-0.280078,0.212836,1.254642,IDM,Mainline
1.400000,-538.112945,,24.308892,25.000000,-0.260372,-0.260372,0.197057,1.391647,IDM,Mainline
1.500000,-535.683266,,24.284679,25.000000,-0.242124,-0.242124,0.182483,1.533731,IDM,Mainline
1.600000,-533.255924,,24.262157,25.000000,-0.225222,-0.225222,0.169017,1.680510,IDM,Mainline
1.700000,-530.830756,,24.241201,25.000000,-0.209565,-0.209565,0.156571,1.831629,IDM,Mainline
1.800000,-528.407612,,24.221695,25.000000,-0.195058,-0.195058,0.145065,1.986761,IDM,Mainline
1.900000,-525.986350,,24.203533,25.000000,-0.181616,-0.181616,0.134425,2.145605,IDM,Mainline
2.000000,-523.566843,,24.186618,25.000000,-0.169157,-0.169157,0.124583,2.307883,IDM,Mainline
2.100000,-521.148969,,24.170857,25.000000,-0.157610,-0.157610,0.115477,2.473340,IDM,Mainline
2.200000,-518.732618,,24.156166,25.000000,-0.146905,-0.146905,0.107050,2.641737,IDM,Mainline
2.300000,-516.317686,,24.142468,25.000000,-0.136980,-0.136980,0.099248,2.812857,IDM,Mainline
2.400000,-513.904078,,24.129690,25.000000,-0.127777,-0.127777,0.092025,2.986497,IDM,Mainline
2.500000,-511.491705,,24.117766,25.000000,-0.119244,-0.119244,0.085336,3.162472,IDM,Mainline
2.600000,-509.080485,,24.106633,25.000000,-0.111330,-0.111330,0.079140,3.340608,IDM,Mainline
2.700000,-506.670342,,24.096234,25.000000,-0.103990,-0.103990,0.073401,3.520746,IDM,Mainline
2.800000,-504.261204,,24.086516,25.000000,-0.097181,-0.097181,0.068082,3.702739,IDM,Mainline
2.900000,-501.853007,,24.077429,25.000000,-0.090866,-0.090866,0.063153,3.886449,IDM,Mainline
3.000000,-499.445689,,24.068929,25.000000,-0.085008,-0.085008,0.058585,4.071751,IDM,Mainline
3.100000,-497.039194,,24.060971,25.000000,-0.079573,-0.079573,0.054351,4.258527,IDM,Mainline
3.200000,-494.633470,,24.053518,25.000000,-0.074530,-0.074530,0.050425,4.446669,IDM,Mainline
3.300000,-492.228467,,24.046533,25.000000,-0.069852,-0.069852,0.046785,4.636077,IDM,Mainline
3.400000,-489.824142,,24.039982,25.000000,-0.065511,-0.065511,0.043409,4.826658,IDM,Mainline
