Time,Position,Target_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-96.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,0.316858,MPC,On-ramp
0.200000,-92.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,0.633715,MPC,On-ramp
0.400000,-88.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,0.950573,MPC,On-ramp
0.600000,-84.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,1.267430,MPC,On-ramp
0.800000,-80.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,1.584288,MPC,On-ramp
1.000000,-76.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,1.901146,MPC,On-ramp
1.200000,-72.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,2.218003,MPC,On-ramp
1.400000,-68.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,2.534861,MPC,On-ramp
1.600000,-64.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,2.851718,MPC,On-ramp
1.800000,-60.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,3.168576,MPC,On-ramp
2.000000,-56.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,3.485434,MPC,On-ramp
2.200000,-52.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,3.802291,MPC,On-ramp
2.400000,-48.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,4.119149,MPC,On-ramp
2.600000,-44.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,4.436006,MPC,On-ramp
2.800000,-40.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,4.752864,MPC,On-ramp
3.000000,-36.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,5.069722,MPC,On-ramp
3.200000,-32.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,5.386579,MPC,On-ramp
3.400000,-28.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,5.703437,MPC,On-ramp
3.600000,-24.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,6.020294,MPC,On-ramp
3.800000,-20.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,6.337152,MPC,On-ramp
4.000000,-16.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,6.654010,MPC,On-ramp
4.200000,-12.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,6.970867,MPC,On-ramp
4.400000,-8.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,7.287725,MPC,On-ramp
4.600000,-4.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,7.604582,MPC,On-ramp
4.800000,0.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,7.921440,MPC,On-ramp
5.000000,4.000000,,20.000000,20.000000,0.000000,0.000000,0.000000,8.238298,MPC,On-ramp
